Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:26:36,World of Warcraft,[Multi Glad PvP] 2V2 TOP LADDER | Nouvelle vidéo – !11.1 !social !holy,haynetv,No Tags,Unknown,No Goal,No Goal,Unknown
