Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:34:32,Just Chatting,Firma Beichtstuhl w/ @Elquaria | !dc !kult !sourire,xRohat,No Tags,1.2M,1178523//1180000,/36000,3510
