Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:53:22,Mecha BREAK,【猫夜凜】我想開飛機 | @nekoyarin | !聯名外套 !語音 !魔儲 | 2/23,猫夜凜 (nekoyarin),No Tags,Unknown,No Goal,No Goal,Unknown
