Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:46:39,Rocket League,MAX DROPS ON✅OFFICIAL EU RLCS GRAND FINALS WATCH PARTY!🚨| SUB FOR NO ADS | !discord for stream and life updates!,TenacityTv,No Tags,347K,No Goal,No Goal,Unknown
