Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:33:44,EA Sports FC 25,!taktyka 🚨 [3-0] FUT CHAMPIONS NA GŁÓWNYM KONCIE CAŁYM SKŁADEM TOTY 🚨 !ocena !kante !guti !felix !ig,J0K3R7x,No Tags,Unknown,No Goal,No Goal,Unknown
