Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:56:36,League of Legends,"🔴Fnatic 0:0 Team BDS (BO3 FEARLESS)🔴LEC WINTER PLAYOFFS !LEC🔴Komentarz: Nervarien, Leo, Zwyroo🔴",Nervarien,No Tags,635K,No Goal,No Goal,Unknown
