Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:04:49,Dota 2,[БЕЗ ЗАДЕРЖКИ] Chimera Esports vs Team Spirit | DreamLeague S25 GS | !winline !tg !мерч !комп,just_ns,No Tags,771K,No Goal,No Goal,Unknown
