Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:44:05,Counter-Strike,Учу играть @BarbieGirl,cs2_maincast,No Tags,213K,No Goal,No Goal,Unknown
