Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:18:13,Overwatch 2,[!DROPS AND !SAS] T500 DPS | I HAVE 2 CUTE CATS COME WATCH RIGHT MEOW,codebreaker,No Tags,Unknown,No Goal,No Goal,Unknown
