Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:49:18,Minecraft,Minecraft | Достраиваем Базу | HardTech 1.20.1 • McSkill NEXTEAM,detoo,No Tags,68.1K,No Goal,No Goal,Unknown
