Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:27:28,World of Warcraft,MDR Moadmoad - Season 1 TGP and MDI champion! Some PTR keys on MW,Moadmoad,No Tags,Unknown,No Goal,No Goal,Unknown
