Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:11:35,Overwatch 2,🔴 [!DROPS + !SAS ON] 🔴 !NEWVID Mercy and Juno Perks!! !rainy !rivals | !mercyhelp,Skiesti,No Tags,91.7K,91738//100000,/990,953
