Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:49:11,Rocket League,EU WATCH PARTY,Firstkiller,No Tags,48.5K,No Goal,No Goal,Unknown
