Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:56:10,League of Legends,📢📢LEC CO-STREAM LEGENDS FNC vs BDS WINTER PLAYOFFS LETS GOO | #WatchLEC! 📢📢 !YOUTUBE !CLIPS !DISCORD !PRIME,Jankos,No Tags,1.3M,No Goal,No Goal,Unknown
