Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:45:25,Rocket League,ロケリ,あっさりしょこー (assarisyoko1),No Tags,Unknown,No Goal,No Goal,Unknown
