Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:59:53,Fortnite,🔥 CONSIGUIENDO EL PICO DE RANKEDS en la NUEVA TEMPORADA🔥 | Código Vicens en la Tienda 😎,Vicens,No Tags,2M,1967873//1970000,/650,304
