Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:59:21,IRL,Ranked !MARATON s @dareb4k - den 3 | !limitka !soutěž !challenge !točka !jídlo #ad,Relic_lol,No Tags,34.6K,No Goal,No Goal,Unknown
