Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:26:18,EA Sports FC 25,"100 PACKS à OUVRIR pour les FUT FANTASY 🟪 83X14, 80x75, 85X2 et 85X7 au MENU !fifacoin !eneba !maillot !prime",axoskillLIVE,No Tags,Unknown,No Goal,No Goal,Unknown
