Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:07:35,Dota 2,avice moment creator | !betboom !бп !tg,avice,No Tags,101K,No Goal,No Goal,Unknown
