Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:10:59,ELDEN RING,"BLIND PLAYTHROUGH, TRYING TO FIND DLC PORTAL | This timer will end one day.. | Subathon Day 29 !subgoals",Dandyfloss,No Tags,Unknown,No Goal,No Goal,Unknown
