Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:17:58,TEKKEN 8,"[EN/PH] Xiaoyu quickmatches! Maybe ranked, idk lol | !dono !socials !merch",shiori_p0n,No Tags,Unknown,No Goal,No Goal,Unknown
