Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:35:09,Hearthstone,С Праздником Мужики !Patch Обзор уже есть !donate | ТГ: Таверна Грува,GruveTV,No Tags,Unknown,No Goal,No Goal,Unknown
