Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:58:54,IRL,Таксуємо на CYBERTRUCK,WildGnomos,No Tags,Unknown,No Goal,No Goal,Unknown
