Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:59:44,IRL,Eure Videos Fahrnünftig | Sascha auf LKW-Tour | FAHRNÜNFTIGTV,MONROKY,No Tags,Unknown,No Goal,No Goal,Unknown
