Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:51:58,Minecraft,KoloSMP: Odplata pokračuje!,Fuxelbau,No Tags,61K,60978//61000,/1169,1047
