Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:39:40,Dead by Daylight,"Survivor und Killer im Wechsel, später HORROR | !Partner",Schwabbeltown,No Tags,49.9K,No Goal,No Goal,Unknown
