Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:27:25,Grand Theft Auto V,Walker raggar NPCer 😍 Delin i Lost? 💀 Dags för sparken snart? 👮‍♂️ | !12hx3 !socials !idkort,Maccanzz,No Tags,23.8K,No Goal,No Goal,Unknown
