Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:35:28,EA Sports FC 25,PACK OPENING FC FANTASY | MAICON OBJECTIF + SBC 19H !!!,passiongaming_off,No Tags,32.9K,No Goal,/400,174
