Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:05:48,ELDEN RING,[DROP ON MARVEL SNAP] Marika è Radagon | !schedule !mangayo !nordvpn !prime,tamae_,No Tags,72.7K,No Goal,/1400,1118
