Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:16:06,Marvel Rivals,24/7 MARVEL RIVALS (SINATRAA GREATEST MOMENTS),sinatraavod,No Tags,7.9K,7889//7900,No Goal,Unknown
