Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:11:21,Special Events,It's my 3rd Affiliate Streamversary! Thank you for all the love and support <3 | !sr is LIVE,JThowi_,No Tags,1K,1028//1100,No Goal,Unknown
