Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:42:53,Dead by Daylight,Open Lobby Swf Sunday | !add 👈,Classed,No Tags,Unknown,No Goal,No Goal,Unknown
