Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:02:35,ELDEN RING,🧬ES ist soweit....... 🧬 | !yt !insta !dna !prime,NiklasWilson,No Tags,966K,966030//1000000,No Goal,Unknown
