Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:04:08,Fortnite,🏆PRO SCRIMS🏆#13 fncs grands $17.400🏆 | !map !insta,Gripey,No Tags,126K,126226//130000,/1200,463
