Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:12:45,Special Events,✨ 4yr Stream-iversary Fundathon ✨ | DAY 22 | !fundathon, with Sventyo ,No Tags,Unknown,No Goal,No Goal,Unknown
