Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:55:52,Fortnite,WATCHING EU PRO SCRIMS - NEW TRIOS AND DROPS,CoachBoop,No Tags,Unknown,No Goal,No Goal,Unknown
