Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:07:44,Marvel Rivals,[DROPS ON] SEASON 1.5 UPDATE ON MARVEL RIVALS | ROAD TO ETERNITY | THE WORST ULTS IN MARVEL RIVALS,Nadeshot,No Tags,2.2M,No Goal,No Goal,Unknown
