Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:52:34,Mecha BREAK,雪雪๐•ᴗ•๐ 2/23 @yukkkkiouo !自主訂閱支援 !周邊 !魔儲,雪雪ゆき (yukkkkiouo),No Tags,Unknown,No Goal,No Goal,Unknown
