Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:07:13,ELDEN RING,I took big nap and woke up with Vigor.,HandsomeD11,No Tags,23.3K,23307//25000,/610,603
