Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:35:30,Just Chatting,куест ♿ /w @enzzai | !tg !yt !winline,ekatze007,No Tags,742K,742095//750000,No Goal,Unknown
