Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:38:21,Hearthstone,"с 23 февраля, вуаля!",tina_tyan,No Tags,Unknown,No Goal,No Goal,Unknown
