Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:04:17,ELDEN RING,Permadeath Randomizer - Alle 207 Bosse in Elden Ring | !EMP | !Holzkern,Divi,No Tags,95.5K,95545//100000,No Goal,Unknown
