Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:30:23,EA Sports FC 25,eFirstLeague - ФИНАЛНИЯТ ДЕН ОТ СЕЗОНА Е ТУК - Live Playoffs Game | БОТЕВ ВРАЦА Dosev - Sanchez ЛОКОМОТИВ ПЛОВДИВ,A1GamingLeague,No Tags,Unknown,No Goal,No Goal,Unknown
