Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:35:52,EA Sports FC 25,あつおか 深夜ツイッチ部,sorata_twitch,No Tags,278,No Goal,No Goal,Unknown
