Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:56:42,Fortnite,🔥NOBLES FULL TRYHARD W/ NEWS TRIO🏆 | !sub !prime,buzzftn,No Tags,73.9K,No Goal,/2200,1358
