Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:33:06,VALORANT,rank w/kobe,Subroza,No Tags,1.1M,1068633//1100000,No Goal,Unknown
