Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:09:14,ELDEN RING,ELDEN LORD MARATHON [DAY 2] ON STREAM TILL IT'S DONE🔥 !POWERS POUR SABOTER MON GAMEPLAY🧙,algonquian644,No Tags,2K,2003//2100,No Goal,Unknown
