Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:33:15,Just Chatting,альбом пирыча и кривая линия / 👉 mzlff.tours,mazellovvv,No Tags,1.8M,No Goal,No Goal,Unknown
