Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:36:38,Hearthstone,Hearthstone Arena,mifundi,No Tags,Unknown,No Goal,No Goal,Unknown
