Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:32:17,Just Chatting,Reactions & Talks 🔥 | !goty2025 !Lyora !trikot !iconleague !doku !eligella,eliasn97,No Tags,2.1M,No Goal,/30000,28938
