Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:42:28,Minecraft,VŠICHNI JSME PRO DEMOKATRICKÝ SOUDNÍ SYSTÉM NA KOLE,MarweX,No Tags,294K,293527//310000,/2200,565
