Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:09:19,Special Events,Vi gjør klart til finaler i CS2! // HordaLAN 2025 // !Hordalan,TokioriOnline,No Tags,1.5K,1488//1500,/170,181
