Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:46:15,Apex Legends,APEX RANK 世界8位 重かったら落とします,sadyama,No Tags,Unknown,No Goal,No Goal,Unknown
