Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:52:56,Minecraft,POKÉRAYOU / presque personne sur le serv c'est le moment de rattraper les tryhardeurs,Monver_,No Tags,Unknown,No Goal,No Goal,Unknown
