Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 20:30:01,Path of Exile,Пивной Сёрфер. Вестники сегодня! Демонтаж вышек по прыжкам в воду,Raivy,No Tags,17K,17039//20000,No Goal,Unknown
