Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:51:44,Rocket League,✅DROPS ON ALPHA BOOST! ✅| RLCS DIGNITAS WATCH PARTY! | NEW !YOUTUBE VIDEO LIVE!,Jorhdys,No Tags,64.4K,No Goal,No Goal,Unknown
