Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 22:02:07,IRL,Airport Frankfurt LIVE: 🛫 Action am Flughafen | Planespotting mit Live-Chat #mitmachspotting,Luzrovina_,No Tags,Unknown,No Goal,No Goal,Unknown
