Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:34:19,VALORANT,Zurück nach IMMORTAL 🔥 | VCT Knife !giveaway 🔥| !holy !steelseries !video !opera !spieltag,neth3,No Tags,Unknown,No Goal,No Goal,Unknown
