Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:49:36,Rocket League,"✅🏆x99 NEW DROPS🏆✅ WATCHPARTY RLCS EU !BRACKET | DIA 75 DO !SUBATHON | code ""FIREWALL154"" na loja | !subs !pix",Firewall154,No Tags,276K,No Goal,No Goal,Unknown
