Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 19:41:09,Minecraft,"POKERAYOU ACADEMY | Le Grand Quiz (avec Etoiles, Aypierre, Guep, ...) à 20H",TheGuill84,No Tags,594K,594278//610000,No Goal,Unknown
