Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:15:37,Dota 2,[FIL] Chimera vs Team Spirit (BO3) | DreamLeague S25 - Groupstage 2,kuyanicwxc,No Tags,121K,No Goal,/100,32
