Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 18:54:38,Fortnite,125€ PRO KILL VIEWER 1v1s um 18:00 auf meiner 1v1 !map | Creator Code: rezon7 | !tulpar !crosshair !map,rezonfn,No Tags,1.2M,1197591//1200000,/4700,4137
