Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 17:42:00,Counter-Strike,Falcons vs MOUZ ! PGL Cluj-Napoca 2025 - Playoffs | com o @officialfoxcn | @ OG SunFlower House, with Move_Mind ,No Tags,Unknown,No Goal,No Goal,Unknown
