Timestamp,Category,Stream Title,Channel,Tags,Total Followers,Followers Goal,Subs Goal,Current Subscribers
2025-02-23 21:28:22,EA Sports FC 25,🚨HEUTE TOTY ICON PICK?!😍WL MIT 30+MIO TEAM!😍🔥| !insta !yt !whatsapp !tt,ebrufc,No Tags,Unknown,No Goal,No Goal,Unknown
